	sel title	artist	top genre	year	added	bpm	nrgy	dnce	dB	live	val	dur	acous	spch	pop	mellow	unpretenious	sophisticated	intense	contemperory
25	26  Get Into It (Yuh)	Doja Cat	dance pop	2021	2023‑04‑13	43.96135265700483	66.0	93.15068493150685	73.91304347826087	7.608695652173913	81.25	138.0	32.323232323232325	16.0	79.0	-13.696838847077078	-21.277344995518014	100.27214672033017	73.7352387784937	13.349258291671935
26	27  WITHOUT YOU	The Kid LAROI	australian hip hop	2020	2023‑04‑13	44.44444444444444	41.0	58.9041095890411	69.56521739130434	11.956521739130435	47.916666666666664	161.0	21.21212121212121	3.0	79.0	-29.75097159805319	-19.916018809296055	65.95721058109385	74.68388545971929	9.933137584902028
27	28  Way 2 Sexy (with Future & Young Thug)	Drake	canadian hip hop	2021	2023‑04‑13	65.21739130434783	60.0	78.08219178082192	73.91304347826087	32.608695652173914	33.333333333333336	258.0	0.0	14.0	78.0	-61.378896168354174	-24.110780226325197	60.26761961485012	115.8254913639071	16.549334921580304
28	29  Meet Me At Our Spot	THE ANXIETY	modern alternative pop	2020	2023‑04‑13	45.410628019323674	47.0	73.97260273972603	65.21739130434783	7.608695652173913	40.625	163.0	2.0202020202020203	3.0	78.0	-33.171241900842844	-13.287856415555197	65.5675787054584	79.78931249661595	12.097424701150876
29	30  Todo De Ti	Rauw Alejandro	puerto rican pop	2021	2023‑04‑13	61.35265700483092	72.0	75.34246575342466	82.6086956521739	7.608695652173913	34.375	200.0	30.303030303030305	5.0	78.0	-48.87155353415031	-24.158210868361998	76.35816473249469	102.91635345413637	14.652737733198576
30	31  On Me	Lil Baby	atl hip hop	2020	2023‑04‑13	37.19806763285024	56.0	86.3013698630137	73.91304347826087	11.956521739130435	48.958333333333336	136.0	0.0	39.0	78.0	-31.77817483952088	-18.922347544834892	76.12861491628615	86.29703113625837	12.959125388789625
31	32  We Don't Talk About Bruno	Carolina Gaitán - La Gaita	movie tunes	2021	2023‑04‑13	99.03381642512078	45.0	47.945205479452056	60.869565217391305	9.782608695652174	85.41666666666667	216.0	36.36363636363637	8.0	77.0	-25.935259383591706	-2.4684993923752128	71.00362469242755	65.2032407156737	10.505290772525736
32	33  Red (Taylor's Version)	Taylor Swift	pop	2021	2023‑04‑13	59.90338164251208	78.0	39.726027397260275	78.26086956521739	6.521739130434782	41.666666666666664	223.0	0.0	4.0	77.0	-39.59933161273245	-8.419379921911194	49.89054331281848	75.91744424591357	6.802941565746807
33	34  Fearless (Taylor’s Version)	Taylor Swift	pop	2021	2023‑04‑13	47.82608695652174	74.0	46.57534246575342	78.26086956521739	33.69565217391305	43.75	242.0	1.0101010101010102	3.0	77.0	-46.714086968553914	-24.873918984364195	49.357527027270926	91.18220546741988	9.069625303060386
34	35  Praise God	Kanye West	chicago rap	2021	2023‑04‑13	56.52173913043478	55.0	78.08219178082192	73.91304347826087	26.08695652173913	20.833333333333332	227.0	1.0101010101010102	17.0	77.0	-61.52404329176217	-25.081520235108684	58.61412817874998	114.75643119702083	16.247347657636524
35	36  enough for you	Olivia Rodrigo	pop	2021	2023‑04‑13	42.028985507246375	26.0	56.16438356164384	52.17391304347826	21.73913043478261	27.083333333333332	203.0	75.75757575757575	9.0	77.0	-35.33947876622087	-40.3540538650351	67.52338152219033	81.6544412258379	14.218646786507119
36	37  Girls Want Girls (with Lil Baby)	Drake	canadian hip hop	2021	2023‑04‑13	41.54589371980676	44.0	73.97260273972603	60.869565217391305	13.043478260869565	38.541666666666664	222.0	18.181818181818183	29.0	77.0	-32.77016592367992	-20.938959841115143	67.65036307085145	80.94220006798177	13.145761328291854
37	38  my ex's best friend (with blackbear)	Machine Gun Kelly	ohio hip hop	2020	2023‑04‑13	59.90338164251208	68.0	68.4931506849315	78.26086956521739	13.043478260869565	30.208333333333332	139.0	0.0	4.0	77.0	-52.24559923234729	-16.432948266163724	60.035669379921906	100.50518248295943	13.017174988419034
38	39  Surface Pressure	Jessica Darrow	movie tunes	2021	2023‑04‑13	86.47342995169082	58.0	57.534246575342465	65.21739130434783	2.1739130434782608	37.5	202.0	2.0202020202020203	31.0	76.0	-48.21567972759158	-0.30587516017831806	54.176505976982455	86.6708102465994	12.371895699099394
39	40  Fancy Like	Walker Hayes	contemporary country	2021	2023‑04‑13	38.16425120772947	77.0	57.534246575342465	73.91304347826087	32.608695652173914	88.54166666666667	162.0	11.11111111111111	6.0	76.0	-16.013549731983318	-22.965391519422937	72.27092846270928	65.40826632916419	7.4717941400304415
40	41  Everybody (Backstreet's Back) - Radio Edit	Backstreet Boys	boy band	1997	2023‑04‑13	51.690821256038646	85.0	68.4931506849315	82.6086956521739	27.17391304347826	62.5	225.0	4.040404040404041	4.0	76.0	-38.722322991679754	-22.561530281973994	70.22122054373395	92.01124857869945	11.261369652450654
41	42  Champagne Poetry	Drake	canadian hip hop	2021	2023‑04‑13	41.54589371980676	67.0	26.027397260273972	69.56521739130434	25.0	51.041666666666664	337.0	76.76767676767676	33.0	76.0	-26.49081343512552	-39.95160339999157	63.53255304684727	67.08486405147363	7.15916291413239
42	43  Super Gremlin	Kodak Black	florida drill	2021	2023‑04‑13	34.78260869565217	41.0	82.1917808219178	69.56521739130434	36.95652173913044	10.416666666666666	201.0	0.0	14.0	75.0	-61.96863212229501	-35.65250893388922	55.11236847329759	117.822885646218	16.895609986102837
43	44  Miss The Rage (feat. Playboi Carti)	Trippie Redd	melodic rap	2021	2023‑04‑13	36.71497584541063	86.0	47.945205479452056	73.91304347826087	90.21739130434783	37.5	237.0	1.0101010101010102	12.0	75.0	-70.50003760054386	-54.40654836031548	35.252636550135065	125.19462191901144	13.503287039543741
44	45  No Church In The Wild	JAY-Z	east coast hip hop	2011	2023‑04‑13	44.44444444444444	75.0	57.534246575342465	65.21739130434783	16.304347826086957	57.291666666666664	273.0	25.252525252525253	11.0	75.0	-24.53957081235223	-20.568130869444897	67.3128696133461	69.23912930676629	9.683887903754641
45	46  I Hate U	SZA	pop	2021	2023‑04‑13	51.207729468599034	39.0	42.465753424657535	56.52173913043478	9.782608695652174	41.666666666666664	174.0	51.515151515151516	16.0	74.0	-26.85755259564074	-22.516533711143598	60.818882692319264	64.50958061857408	9.546692355358228
46	47  Born in the U.S.A.	Bruce Springsteen	heartland rock	1984	2023‑04‑13	58.45410628019324	95.0	23.28767123287671	73.91304347826087	8.695652173913043	59.375	279.0	0.0	6.0	74.0	-26.620822579577798	-4.186794801800016	45.2941565746807	56.35812073985839	2.9572434815697175
47	48  Already Dead	Juice WRLD	chicago rap	2021	2023‑04‑13	40.09661835748792	50.0	69.86301369863014	73.91304347826087	9.782608695652174	12.5	231.0	2.0202020202020203	6.0	74.0	-50.51024990825467	-21.52798157272547	56.631042407397395	97.78436990512631	12.855467269478588
48	49  Anyone	Justin Bieber	canadian pop	2021	2023‑04‑13	55.55555555555556	54.0	63.013698630136986	65.21739130434783	9.782608695652174	59.375	191.0	18.181818181818183	3.0	74.0	-26.04173961172174	-13.091572176499962	69.41943857875961	70.69673318954885	10.553882895362198
49	50  Doomsday	MF DOOM	alternative hip hop	1999	2023‑04‑13	45.410628019323674	84.0	86.3013698630137	65.21739130434783	6.521739130434782	81.25	298.0	10.1010101010101	33.0	74.0	-10.862496315146693	-10.533582173732565	87.76519813982591	63.57955748671948	11.58584091360298
50	51  X Gon' Give It To Ya	DMX	east coast hip hop	2007	2023‑04‑13	45.410628019323674	90.0	72.6027397260274	86.95652173913044	5.434782608695652	68.75	218.0	1.0101010101010102	18.0	74.0	-24.560192454623653	-13.213985823090946	79.88634709212432	76.35833543896379	9.029306991896332
51	52  Moon	Kanye West	chicago rap	2021	2023‑04‑13	77.77777777777777	24.0	12.32876712328767	56.52173913043478	27.17391304347826	25.0	156.0	90.9090909090909	3.0	74.0	-50.505154282551544	-36.41600188905132	45.64513809927746	83.0841349769283	10.682737139109982
52	53  ESCAPE PLAN	Travis Scott	hip hop	2021	2023‑04‑13	73.91304347826087	51.0	83.56164383561644	69.56521739130434	11.956521739130435	44.791666666666664	150.0	0.0	13.0	74.0	-47.94540401032359	-10.03824821322215	69.59926543577527	99.47509678379988	15.852671481040304
53	54  Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault)	Taylor Swift	pop	2021	2023‑04‑13	48.792270531400966	38.0	52.054794520547944	60.869565217391305	14.130434782608695										
54	55  Broadway Girls (feat. Morgan Wallen)	Lil Durk	chicago drill	2021	2023‑04‑13	35.7487922705314	75.0	58.9041095890411	82.6086956521739	30.434782608695652	55.208333333333336	186.0	4.040404040404041	3.0	73.0	-36.4283980363492	-27.672949529541995	63.204246154216385	86.86606047069864	9.127156579192762
55	56  Whoopty	CJ	nyc rap	2020	2023‑04‑13	67.14975845410628	65.0	67.12328767123287	65.21739130434783	11.956521739130435	67.70833333333333	123.0	20.2020202020202	13.0	73.0	-27.733364015377127	-11.412643220471544	73.58039297080393	74.4998477177974	11.851437055185569
56	57  I'm Shipping Up To Boston	Dropkick Murphys	boston punk	2005	2023‑04‑13	61.83574879227053	93.0	30.136986301369863	86.95652173913044	22.82608695652174	61.458333333333336	154.0	0.0	8.0	73.0	-39.25951293759512	-14.057671150155514	49.767288730064195	77.64967159684997	4.985455545629012
57	58  Solid (feat. Drake)	Young Stoner Life	atl hip hop	2021	2023‑04‑13	60.38647342995169	49.0	90.41095890410959	60.869565217391305	13.043478260869565	33.333333333333336	216.0	4.040404040404041	20.0	73.0	-46.3035717508618	-14.999663099127066	69.1347603491737	98.82706156261844	17.246455020725424
58	59  Last Christmas	Wham!	new romantic	1984	2023‑04‑13	51.690821256038646	48.0	69.86301369863014	47.82608695652174	36.95652173913044	97.91666666666667	263.0	19.19191919191919	3.0	72.0	-9.662533614886199	-17.748858823494025	75.28255755891253	58.510709386900565	11.447227260695097
59	60  All I Want for Christmas Is You	Mariah Carey	dance pop	1994	2023‑04‑13	71.98067632850241	63.0	15.068493150684931	69.56521739130434	5.434782608695652	35.416666666666664	241.0	16.161616161616163	4.0	71.0	-40.956941361199846	-6.215038638318866	36.71642873042516	66.68741539877631	4.835222008651132
60	61  Flower Shops (feat. Morgan Wallen)	ERNEST	contemporary country	2021	2023‑04‑13	61.35265700483092	46.0	41.0958904109589	73.91304347826087	6.521739130434782	22.916666666666668	214.0	12.121212121212121	3.0	71.0	-48.61497043093231	-13.690865248674958	46.97757202760181	85.13133193158507	9.079543574518262
61	62  Burn	Juice WRLD	chicago rap	2021	2023‑04‑13	55.072463768115945	48.0	16.438356164383563	60.869565217391305	20.652173913043477	3.125	217.0	15.151515151515152	4.0	71.0	-55.818759362535424	-19.65962728084899	22.294015196635804	82.29153694479035	7.413715211976827
62	63  Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault)	Taylor Swift	pop	2021	2023‑04‑13	59.90338164251208	49.0	52.054794520547944	69.56521739130434	31.52173913043478	44.791666666666664	240.0	82.82828282828282	3.0	7.0	-43.50973402879299	-44.72269241702311	74.42544864968926	95.34723688643432	14.254082855054415
63	64  Bad Man (Smooth Criminal)	Polo G	chicago rap	2021	2023‑04‑13	57.48792270531401	66.0	89.04109589041096	73.91304347826087	9.782608695652174	58.333333333333336	106.0	1.0101010101010102	24.0	71.0	-34.481938202754165	-12.623352344168305	79.94167102832975	89.51155991120257	14.25830821617004
64	65  Oxytocin	Billie Eilish	art pop	2021	2023‑04‑13	59.90338164251208	60.0	72.6027397260274	65.21739130434783	14.130434782608695	17.708333333333332	210.0	9.090909090909092	6.0	71.0	-54.797456398409345	-18.708619661474785	57.180154733758066	102.09299178503318	15.432702358606916
65	66  We Are Never Ever Getting Back Together (Taylor's Version)	Taylor Swift	pop	2021	2023‑04‑13	82.6086956521739	69.0	46.57534246575342	73.91304347826087	5.434782608695652	73.95833333333333	193.0	3.0303030303030303	18.0	71.0	-29.71814933131191	1.3788944763296982	62.238949952172106	67.79680252495172	7.688023963578608
66	67  Forever & Always (Taylor’s Version)	Taylor Swift	pop	2021	2023‑04‑13	61.35265700483092	82.0	50.68493150684932	82.6086956521739	13.043478260869565	68.75	225.0	2.0202020202020203	4.0	71.0	-30.877714007255403	-10.130650985735855	64.60917092304824	74.44447678091215	7.358176388663285
67	68  Ruff Ryders' Anthem	DMX	east coast hip hop	1998	2023‑04‑13	43.47826086956522	58.0	89.04109589041096	65.21739130434783	19.565217391304348	76.04166666666667	214.0	6.0606060606060606	30.0	71.0	-19.58206995505983	-17.049667122385262	83.60416553865036	75.34892815889687	13.14345039886657
68	69  Wandered To LA (with Justin Bieber)	Juice WRLD	chicago rap	2021	2023‑04‑13	64.73429951690821	64.0	63.013698630136986	78.26086956521739	9.782608695652174	42.708333333333336	189.0	5.05050505050505	4.0	70.0	-44.93502024413281	-12.892845782121396	63.02593835917243	91.15127864409429	11.538292205858466
69	70  Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)	Nardo Wick	florida drill	2021	2023‑04‑13	36.231884057971016	74.0	69.86301369863014	73.91304347826087	15.217391304347826	50.0	280.0	0.0	3.0		-30.503772086559454	-18.735656144530477	67.09986102838992	79.43577526305342	10.275263053404807
70	71  Thot Shit	Megan Thee Stallion	houston rap	2021	2023‑04‑13	62.31884057971015	69.0	98.63013698630137	86.95652173913044	16.304347826086957	91.66666666666667	185.0	1.0101010101010102	9.0	70.0	-26.96909987306057	-14.137084062783883	97.43932174634973	90.84304028973477	14.07202008169846
71	72  Fifteen (Taylor’s Version)	Taylor Swift	pop	2021	2023‑04‑13	45.410628019323674	65.0	45.205479452054796	78.26086956521739	32.608695652173914	29.166666666666668	294.0	12.121212121212121	3.0	70.0	-52.62499623994561	-30.36484033305058	47.70637885706379	97.23379867766407	10.021833131794416
72	73  GOLDWING	Billie Eilish	art pop	2021	2023‑04‑13	76.81159420289855	30.0	57.534246575342465	39.130434782608695	8.695652173913043	16.666666666666668	152.0	76.76767676767676	13.0	70.0	-45.142557197947305	-25.07602228358631	62.13214936740846	85.30552697914221	17.351528988515287
73	74  Rumors (feat. Cardi B)	Lizzo	escape room	2021	2023‑04‑13	57.00483091787439	73.0	82.1917808219178	73.91304347826087	43.47826086956522	62.5	173.0	13.131313131313131	9.0	70.0	-46.41834665896608	-31.2826966809248	73.90200395858525	106.5525189356339	15.944111303625895
74	75  Hey Stephen (Taylor’s Version)	Taylor Swift	pop	2021	2023‑04‑13	55.55555555555556	57.0	76.71232876712328	73.91304347826087	7.608695652173913	82.29166666666667	254.0	11.11111111111111	3.0	69.0	-17.351399642644424	-10.186393603997088	84.7179207200053	68.81096138574547	10.560872460459267
75	76  22 (Taylor's Version)	Taylor Swift	pop	2021	2023‑04‑13	49.75845410628019	70.0	56.16438356164384	73.91304347826087	6.521739130434782	65.625	231.0	0.0	3.0	69.0	-21.97639137052478	-7.735298375355704	65.80577063066642	64.09270978095428	7.239219360068825
76	77  Santa Tell Me	Ariana Grande	pop	2014	2023‑04‑13	92.27053140096618	62.0	41.0958904109589	69.56521739130434	29.347826086956523	60.416666666666664	204.0	5.05050505050505	12.0	68.0	-50.33927873132757	-8.898100646127743	48.496456524747174	89.48673377611733	10.601666982511235
77	78  To Be Loved	Adele	british soul	2021	2023‑04‑13	81.64251207729468	18.0	17.80821917808219	65.21739130434783	22.82608695652174	29.166666666666668	404.0	84.84848484848484	4.0	68.0	-52.00029629228557	-33.83862523387538	51.09821562859085	87.4962294174623	10.780636171121579
78	79  LUMBERJACK	Tyler, The Creator	hip hop	2021	2023‑04‑13	82.1256038647343	76.0	21.91780821917808	73.91304347826087	55.43478260869565	43.75	138.0	12.121212121212121	56.0	68.0	-66.76021230771082	-27.364488767965536	31.264879287214015	105.28358856582501	9.93581549563533
79	80  All Night Parking (with Erroll Garner) Interlude	Adele	british soul	2021	2023‑04‑13	61.35265700483092	50.0	68.4931506849315	56.52173913043478	18.47826086956522	31.25	162.0	67.67676767676768	17.0	68.0	-43.19509418184225	-33.894177405381996	73.50536634961887	93.5946368088268	16.85422757954771
80	81  l e t . g o . m y . h a n d (with Bas & 6LACK)	J. Cole	conscious hip hop	2021	2023‑04‑13	42.99516908212561	63.0	47.945205479452056	65.21739130434783	19.565217391304348	53.125	266.0	51.515151515151516	28.0	68.0	-25.41439860186138	-30.163808461325583	68.16019034899321	69.66160149740406	9.54085017085687
81	82  My Little Love	Adele	british soul	2021	2023‑04‑13	72.94685990338164	49.0	15.068493150684931	52.17391304347826	14.130434782608695	9.375	389.0	83.83838383838383	6.0	68.0	-50.05015611745809	-30.540700144686895	42.00979719770666	79.1385847004891	10.65989537272667
82	83  The Lucky One (Taylor's Version)	Taylor Swift	pop	2021	2023‑04‑13	56.52173913043478	57.0	63.013698630136986	69.56521739130434	4.3478260869565215	55.208333333333336	240.0	7.070707070707071	5.0	68.0	-28.443913524765218	-8.581306476016868	67.0547042792427	71.9829650736068	9.913182412270409
83	84  That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault)	Taylor Swift	pop	2021	2023‑04‑13	42.99516908212561	61.0	49.31506849315068	69.56521739130434	7.608695652173913	52.083333333333336	189.0								
84	85  Only Wanna Be With You - Pokémon 25 Version	Post Malone	dfw rap	2021	2023‑04‑13	46.85990338164251	71.0	32.87671232876713	78.26086956521739	30.434782608695652	25.0	241.0	0.0	3.0	66.0	-53.809675071140234	-24.513781351333467	36.579246906227254	91.99606247104757	7.674789888160943
85	86  9 5 . s o u t h	J. Cole	conscious hip hop	2021	2023‑04‑13	34.29951690821256	79.0	65.75342465753425	78.26086956521739	77.17391304347827	19.791666666666668	197.0	27.272727272727273	40.0	66.0	-75.54556885110786	-62.564082794893544	51.11567431311327	137.9798555086301	17.45362292520199
86	87  Rockin' Around The Christmas Tree	Brenda Lee	adult standards	1964	2023‑04‑13	31.884057971014492	47.0	49.31506849315068	60.869565217391305	53.26086956521739	92.70833333333333	126.0	61.61616161616162	5.0	65.0	-12.30037119256892	-44.99622922945957	76.77400869926183	64.36385106274176	9.34413202152556
87	88  Cry Your Heart Out	Adele	british soul	2021	2023‑04‑13	59.90338164251208	71.0	72.6027397260274	69.56521739130434	25.0	60.416666666666664	255.0	52.525252525252526	10.0	65.0	-35.469942125242895	-32.114842213077765	82.65973312637993	91.15873069588078	14.919623197429928
88	89  Jingle Bell Rock	Bobby Helms		1957	2023‑04‑13	57.48792270531401	42.0	71.23287671232876	65.21739130434783	5.434782608695652	83.33333333333333	131.0	64.64646464646465	4.0	65.0	-9.993389824390412	-22.29389487489547	96.20291960702919	62.03256808706481	11.93940897961148
89	90  Mistletoe	Justin Bieber	canadian pop	2011	2023‑04‑13	77.77777777777777	56.0	58.9041095890411	60.869565217391305	6.521739130434782	87.5	183.0	50.505050505050505	5.0	65.0	-14.594296147899477	-10.856428339379502	83.9262487892625	59.28802467798894	10.826775046474271
90	91  Somebody's Watching Me - Single Version	Rockwell		2020	2023‑04‑13	59.42028985507246	51.0	73.97260273972603	56.52173913043478	5.434782608695652	91.66666666666667	239.0	10.1010101010101	3.0	65.0	-5.88193579631934	-1.7501834906540092	81.47491291714044	51.37481425331334	10.05546982631557
91	92  test drive	Ariana Grande	pop	2021	2023‑04‑13	55.072463768115945	71.0	64.38356164383562	78.26086956521739	10.869565217391305	32.291666666666664	122.0	3.0303030303030303	5.0	65.0	-47.37632880321981	-16.627111082534697	60.24976988467161	94.10254006713954	11.73353716588157
92	93  h u n g e r . o n . h i l l s i d e (with Bas)	J. Cole	conscious hip hop	2021	2023‑04‑13	45.410628019323674	70.0	45.205479452054796	73.91304347826087	20.652173913043477	29.166666666666668	239.0	13.131313131313131	7.0	65.0	-45.30275205900578	-23.80840642879059	49.46593089922453	86.61039068469087	9.23615021567672
93	94  Sharing Locations (feat. Lil Baby & Lil Durk)	Meek Mill	hip hop	2021	2023‑04‑13	72.94685990338164	63.0	61.64383561643836	73.91304347826087	13.043478260869565	17.708333333333332	161.0	0.0	4.0	65.0	-62.44869631394348	-13.554523608629477	50.318575871881414	106.46423549070212	13.901704470253454
94	95  Strangers By Nature	Adele	british soul	2021	2023‑04‑13	32.367149758454104	25.0	21.91780821917808	60.869565217391305	6.521739130434782	12.5	182.0	80.8080808080808	3.0	64.0	-31.484081433753857	-37.422212746885165	52.59316211549684	64.56153103398488	7.368374784172877
95	96  Happy Xmas (War Is Over) - Remastered 2010	John Lennon	beatlesque	2010	2023‑04‑13	70.04830917874396	64.0	12.32876712328767	56.52173913043478	76.08695652173913	41.666666666666664	214.0	28.282828282828284	3.0	64.0	-63.96859301772939	-39.68060443626256	21.97078588144699	100.06634841566348	10.305705957730972
