	sel title	artist	top genre	year	added	bpm	nrgy	dnce	dB	live	val	dur	acous	spch	pop	mellow	unpretenious	sophisticated	intense	contemperory
23	24  Enemy (with JID) - from the series Arcane League of Legends	Imagine Dragons	modern rock	2021	2023‑04‑13	36.71497584541063	78	68.4931506849315	82.6086956521739	44.56521739130435	57.291666666666664	173	24.242424242424242	27	83	-42.363188165153616	-41.24791862189494	71.83738215989555	101.17201384000819	12.627270508840642
24	25  Save Your Tears (with Ariana Grande) (Remix)	The Weeknd	canadian contemporary r&b	2021	2023‑04‑13	56.52173913043478	83	57.534246575342465	78.26086956521739	7.608695652173913	60.416666666666664	191	2.0202020202020203	3	83	-30.013988906335545	-9.457747140854647	65.93254462432546	73.9503996185801	8.415072027601807
25	26  Leave The Door Open	Bruno Mars	dance pop	2021	2023‑04‑13	71.01449275362319	62	49.31506849315068	65.21739130434783	7.608695652173913	73.95833333333333	242	18.181818181818183	3	83	-21.993827494720872	-4.952778416987027	66.22196653852401	61.01278606493764	8.267084371108341
26	27  INDUSTRY BABY (feat. Jack Harlow)	Lil Nas X	lgbtq+ hip hop	2021	2023‑04‑13	71.98067632850241	70	69.86301369863014	69.56521739130434	3.260869565217391	91.66666666666667	212	2.0202020202020203	6	83	-15.169670198109731	1.6223807461151125	79.99336124797709	61.01987715150312	9.47322089266699
27	28  Dynamite	BTS	k-pop	2020	2023‑04‑13	54.589371980676326	77	71.23287671232876	82.6086956521739	7.608695652173913	76.04166666666667	199	1.0101010101010102	10	83	-23.642599310556406	-9.863270698347376	79.19896703785923	74.16506149944951	9.324660955896066
28	29  Need to Know	Doja Cat	dance pop	2021	2023‑04‑13	62.31884057971015	61	58.9041095890411	69.56521739130434	7.608695652173913	18.75	211	30.303030303030305	7	82	-51.27227155413576	-21.08987695598029	59.056463984695085	95.34736811233238	13.420566219069793
29	30  Heartbreak Anniversary	Giveon	pop	2020	2023‑04‑13	42.51207729468599	47	30.136986301369863	60.869565217391305	30.434782608695652	55.208333333333336	198	52.525252525252526	8	82	-25.487115045632013	-32.398772379843706	56.16013018812304	64.05431586562467	7.369376274658438
30	31  Cold Heart - PNAU Remix	Elton John	glam rock	2021	2023‑04‑13	55.55555555555556	80	78.08219178082192	73.91304347826087	7.608695652173913	95.83333333333333	203	4.040404040404041	3	82	-10.272286594353295	-6.113909343584746	87.6560693293868	61.81615890892245	9.563004223293085
31	32  love nwantiti (ah ah ah)	CKay	afro r&b	2019	2023‑04‑13	44.44444444444444	74	68.4931506849315	82.6086956521739	15.217391304347826	54.166666666666664	146	37.37373737373738	4	82	-32.986815745302934	-29.999936079075447	80.69223503648757	87.31559640478639	11.641804435059349
32	33  Moth To A Flame (with The Weeknd)	Swedish House Mafia	edm	2021	2023‑04‑13	57.48792270531401	66	43.83561643835616	69.56521739130434	9.782608695652174	10.416666666666666	234	0.0	4	82	-54.74099993382305	-13.394683508702267	39.17249023889882	90.40276123353848	10.017574118192046
33	34  MONEY	LISA	k-pop	2021	2023‑04‑13	67.14975845410628	55	82.1917808219178	56.52173913043478	13.043478260869565	40.625	168	16.161616161616163	23	82	-41.96610686976975	-14.14102177973902	69.10094994013993	91.45856307265626	16.4951241494757
34	35  Kiss Me More (feat. SZA)	Doja Cat	dance pop	2021	2023‑04‑13	53.14009661835749	71	72.6027397260274	86.95652173913044	10.869565217391305	80.20833333333333	209	26.262626262626263	3	82	-22.75891884900222	-20.23173121176025	89.39205635870317	78.18950034893305	10.290464765282366
35	36  My Universe	Coldplay	permanent wave	2021	2023‑04‑13	50.24154589371981	71	46.57534246575342	73.91304347826087	33.69565217391305	47.916666666666664	226	1.0101010101010102	4	82	-43.76722706517227	-22.587083235571924	49.34786519152214	87.13993493601892	9.101630133978256
36	37  Good Days	SZA	pop	2020	2023‑04‑13	57.971014492753625	66	28.767123287671232	65.21739130434783	72.82608695652173	41.666666666666664	279	50.505050505050505	6	81	-61.24420350015941	-51.73036950806456	41.26040933456061	107.69360670432737	12.50119268925106
37	38  Beautiful Mistakes (feat. Megan Thee Stallion)	Maroon 5	dance pop	2021	2023‑04‑13	47.34299516908212	68	65.75342465753425	78.26086956521739	14.130434782608695	73.95833333333333	227	4.040404040404041	3	81	-22.3521125489559	-14.10662781026465	74.43583241588007	71.30736978179654	8.732663329242394
38	39  Oh My God	Adele	british soul	2021	2023‑04‑13	42.028985507246375	73	41.0958904109589	82.6086956521739	1.0869565217391304	56.25	225	9.090909090909092	5	81	-22.540640171819444	-11.65485295179309	61.63128305087805	61.03537233562545	4.383452226253002
39	40  Calling My Phone	Lil Tjay	brooklyn drill	2021	2023‑04‑13	50.24154589371981	39	93.15068493150685	65.21739130434783	13.043478260869565	19.791666666666668	205	45.45454545454545	5	80	-49.40742294896553	-33.53298564110432	80.56178220561783	108.17592279254725	19.37466178310803
40	41  Summer of Love (Shawn Mendes & Tainy)	Shawn Mendes	canadian pop	2021	2023‑04‑13	59.42028985507246	81	75.34246575342466	78.26086956521739	8.695652173913043	50.0	184	3.0303030303030303	12	79	-39.51296767556446	-13.176340534589494	71.89856877289873	90.2577291677947	12.530880574656633
41	42  Better Days (NEIKED x Mae Muller x Polo G)	NEIKED	scandipop	2021	2023‑04‑13	52.65700483091788	67	67.12328767123287	78.26086956521739	7.608695652173913	71.875	161	0.0	3	79	-23.091291112434646	-9.017770581033684	74.34587386671961	70.77597859175435	8.85313885580041
42	43  Boy With Luv (feat. Halsey)	BTS	k-pop	2019	2023‑04‑13	57.48792270531401	86	57.534246575342465	78.26086956521739	18.47826086956522	82.29166666666667	230	9.090909090909092	8	79	-22.934608142172166	-13.373247250648232	72.59481954746994	70.06148328129417	8.113510213811733
43	44  One Right Now (with The Weeknd)	Post Malone	dfw rap	2021	2023‑04‑13	46.3768115942029	78	63.013698630136986	78.26086956521739	6.521739130434782	70.83333333333333	194	4.040404040404041	5	79	-19.80919679222241	-10.834394420680903	73.72532351507934	66.2345296322366	7.7996695664206115
44	45  Butter	BTS	k-pop	2021	2023‑04‑13	52.65700483091788	46	72.6027397260274	78.26086956521739	6.521739130434782	71.875	165	0.0	9	79	-23.183161273244643	-9.0987711766263	77.48911389054331	72.74351879425585	9.697689183376351
45	46  ONLY	LeeHi	k-pop	2021	2023‑04‑13	58.93719806763285	30	42.465753424657535	69.56521739130434	7.608695652173913	14.583333333333334	241	89.8989898989899	3	78	-47.36348144939569	-39.12536660530258	67.12630473887175	91.13589814163072	13.031019320663454
46	47  Life Goes On	BTS	k-pop	2020	2023‑04‑13	38.64734299516908	72	46.57534246575342	73.91304347826087	38.04347826086956	45.833333333333336	207	1.0101010101010102	4	78	-41.991864746331686	-27.537264394992214	48.53627098862358	86.38087696500443	8.667753322384053
47	48  Smokin Out The Window	Bruno Mars	dance pop	2021	2023‑04‑13	39.130434782608695	62	54.794520547945204	60.869565217391305	35.869565217391305	87.5	197	6.0606060606060606	4	78	-13.539584348548013	-19.215967747757503	64.66362553467974	58.576258415001725	7.606405779053188
48	49  Permission to Dance	BTS	k-pop	2021	2023‑04‑13	59.90338164251208	74	64.38356164383562	78.26086956521739	34.78260869565217	66.66666666666667	188	1.0101010101010102	4	78	-41.543764025002844	-21.26005739347014	65.04467546218588	93.20231499028404	11.545995993286047
49	50  WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)	Tyler, The Creator	hip hop	2021	2023‑04‑13	68.1159420289855	65	35.61643835616438	73.91304347826087	53.26086956521739	87.5	122	27.272727272727273	5	77	-35.963592145396774	-29.044455122998897	58.52954500333893	81.9497491291714	8.51345723464544
50	51  How You Like That	BLACKPINK	k-pop	2020	2023‑04‑13	62.31884057971015	79	79.45205479452055	82.6086956521739	3.260869565217391	33.333333333333336	181	5.05050505050505	8	77	-49.541548600958954	-14.638715926387158	71.5160449040735	101.75649586995627	14.143652125784346
51	52  Instant Crush (feat. Julian Casablancas)	Daft Punk	electro	2013	2023‑04‑13	52.65700483091788	59	75.34246575342466	56.52173913043478	6.521739130434782	53.125	338	4.040404040404041	3	77	-25.52164136902076	-7.812992379121772	68.28372467979378	70.49996127143983	12.289732682693526
52	53  Off My Face	Justin Bieber	canadian pop	2021	2023‑04‑13	43.47826086956522	23	38.35616438356164	60.869565217391305	8.695652173913043	60.416666666666664	156	92.92929292929293	3	77	-11.652423580654673	-34.39954149896824	79.0191492049741	53.337724324844636	8.356379082667052
53	54  LALISA	LISA	k-pop	2021	2023‑04‑13	71.98067632850241	65	78.08219178082192	73.91304347826087	10.869565217391305	87.5	201	3.0303030303030303	9	77	-23.584868939544318	-5.002468851709475	82.81922260123571	75.1521272883691	11.68081274327552
54	55  Let Somebody Go	Coldplay	permanent wave	2021	2023‑04‑13	62.80193236714976	34	49.31506849315068	60.869565217391305	9.782608695652174	15.625	242	19.19191919191919	3	76	-50.44815336209023	-15.735716493403359	46.78103548889732	87.84831527003206	12.038164740014802
55	56  NDA	Billie Eilish	art pop	2021	2023‑04‑13	40.57971014492754	37	73.97260273972603	56.52173913043478	9.782608695652174	56.25	196	34.343434343434346	7	76	-18.445176903038725	-20.809719063776537	77.77662569711408	66.85686300166647	12.344913172824134
56	57  Overpass Graffiti	Ed Sheeran	pop	2021	2023‑04‑13	84.54106280193237	85	39.726027397260275	82.6086956521739	10.869565217391305	79.16666666666667	237	0.0	19	76	-32.889186685196194	-0.5914813711865516	60.383296936006886	71.42106743431935	6.366347362848257
57	58  Lovesick Girls	BLACKPINK	k-pop	2020	2023‑04‑13	61.35265700483092	73	58.9041095890411	78.26086956521739	11.956521739130435	41.666666666666664	193	1.0101010101010102	7	76	-44.83595183520735	-13.131955348602164	59.060855728217255	89.54636899068109	10.654344216434746
58	59  Hold On	Justin Bieber	canadian pop	2021	2023‑04‑13	67.14975845410628	63	58.9041095890411	73.91304347826087	10.869565217391305	30.208333333333332	171	1.0101010101010102	4	76	-51.58232864680154	-11.923169116718105	54.05360935140566	94.61068058488398	11.963673926579675
59	60  The Feels	TWICE	k-pop	2021	2023‑04‑13	57.48792270531401	90	79.45205479452055	91.30434782608695	6.521739130434782	94.79166666666667	198	9.090909090909092	7	76	-17.68252356802087	-11.5613800678013	94.36343181667782	74.50773104782185	9.616711524115486
60	61  MONTERO (Call Me By Your Name)	Lil Nas X	lgbtq+ hip hop	2021	2023‑04‑13	85.99033816425121	51	52.054794520547944	69.56521739130434	39.130434782608695	78.125	138	30.303030303030305	15	76	-42.26280824925852	-21.352907612455702	65.83453955878018	90.43836556451954	12.515391594624026
61	62  Build a Bitch	Bella Poarch	modern alternative pop	2021	2023‑04‑13	49.27536231884058	46	86.3013698630137	69.56521739130434	35.869565217391305	89.58333333333333	123	22.22222222222222	4	75	-22.69725696512474	-27.408307689762427	88.51508834623785	83.4223330686255	14.013926113427308
62	63  At My Worst	Pink Sweat$	bedroom soul	2021	2023‑04‑13	43.96135265700483	42	79.45205479452055	73.91304347826087	11.956521739130435	68.75	170	78.78787878787878	3	75	-18.910235469645826	-38.136492606229055	101.99474494799094	78.96570755199403	14.101903113926642
63	64  Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)	David Guetta	big room	2014	2023‑04‑13	41.06280193236715	73	50.68493150684932	82.6086956521739	33.69565217391305	54.166666666666664	193	24.242424242424242	15	75	-38.915153620781965	-33.583851468827646	63.48598251725114	88.74218209492183	9.296884118131885
64	65  We're Good	Dua Lipa	dance pop	2021	2023‑04‑13	64.2512077294686	59	67.12328767123287	73.91304347826087	17.391304347826086	60.416666666666664	166	3.0303030303030303	5	75	-37.28760204787602	-12.690407274050814	67.45061694972355	85.54252997515357	11.617014020490792
65	66  On The Ground	ROSÉ	k-pop	2021	2023‑04‑13	90.82125603864735	61	10.95890410958904	69.56521739130434	11.956521739130435	29.166666666666668	168	2.0202020202020203	11	75	-55.87862394041668	-1.3021527063367442	25.542299107814298	79.37063156881501	6.037420813254642
66	67  LO$ER=LO♡ER	TOMORROW X TOGETHER	k-pop	2021	2023‑04‑13	59.90338164251208	87	56.16438356164384	82.6086956521739	9.782608695652174	70.83333333333333	200	0.0	4	74	-28.25900006617696	-8.548251273906425	68.39272715240554	73.15702137515717	7.686230229634043
67	68  What’s Next	Drake	canadian hip hop	2021	2023‑04‑13	62.31884057971015	59	75.34246575342466	69.56521739130434	15.217391304347826	5.208333333333333	178	1.0101010101010102	5	74	-65.7045574867195	-19.500711966297878	52.973667587127984	114.27175529866864	16.59998191413841
68	69  WITHOUT YOU (with Miley Cyrus)	The Kid LAROI	australian hip hop	2021	2023‑04‑13	44.44444444444444	47	58.9041095890411	73.91304347826087	8.695652173913043	47.916666666666664	161	17.171717171717173	3	74	-30.0725570174647	-18.228710948075154	66.63639371679874	75.11230004030777	9.38021707545978
69	70  eight(Prod.&Feat. SUGA of BTS)	IU	k-pop	2020	2023‑04‑13	57.48792270531401	87	61.64383561643836	91.30434782608695	11.956521739130435	60.416666666666664	168	12.121212121212121	4	74	-37.376452133003646	-18.30681554978011	73.63851438747211	88.08267532381589	9.551558993749286
70	71  LOCO	ITZY	k-pop	2021	2023‑04‑13	48.792270531400966	89	72.6027397260274	86.95652173913044	34.78260869565217	50.0	191	1.0101010101010102	19	74	-50.30777699568647	-29.369480992173074	67.1931103771485	107.23937408630678	12.960164479819033
71	72  Rock with you	SEVENTEEN	k-pop	2021	2023‑04‑13	78.74396135265701	82	53.42465753424658	78.26086956521739	11.956521739130435	70.83333333333333	180	10.1010101010101	10	74	-34.923594190866375	-7.1463104842348475	66.99996089543438	78.69641772098593	9.436111411915466
72	73  0X1=LOVESONG (I Know I Love You) feat. Seori	TOMORROW X TOGETHER	k-pop	2021	2023‑04‑13	50.24154589371981	84	47.945205479452056	78.26086956521739	5.434782608695652	48.958333333333336	202	6.0606060606060606	8	74	-31.451618628211826	-11.712392124039685	59.313681785093344	71.63162784786518	7.072306033834474
73	74  Harder, Better, Faster, Stronger	Daft Punk	electro	2001	2023‑04‑13	58.93719806763285	72	80.82191780821918	60.869565217391305	36.95652173913044	70.83333333333333	225	4.040404040404041	14	73	-34.86471925929936	-20.116970027854485	70.89314827849671	89.06683722273361	14.788419483699412
74	75  TSU	Drake	canadian hip hop	2021	2023‑04‑13	62.31884057971015	56	46.57534246575342	60.869565217391305	40.21739130434783	25.0	309	23.232323232323232	42	73	-58.791381654544246	-29.995597728325542	42.87926615770571	101.5342586075165	13.47391274267391
75	76  VERY NICE	SEVENTEEN	k-pop	2016	2023‑04‑13	58.45410628019324	90	71.23287671232876	86.95652173913044	7.608695652173913	90.625	192	5.05050505050505	7	73	-18.58792210370531	-9.208489187587608	85.9811365591592	70.85923145992383	8.644187745531552
76	77  Hurricane	Kanye West	chicago rap	2021	2023‑04‑13	38.16425120772947	56	49.31506849315068	69.56521739130434	9.782608695652174	35.416666666666664	243	5.05050505050505	15	73	-32.782035663363835	-16.064287529854827	52.94440834792235	71.91751267890338	7.855207449720552
77	78  Can I Get It	Adele	british soul	2021	2023‑04‑13	46.85990338164251	68	64.38356164383562	73.91304347826087	17.391304347826086	55.208333333333336	210	2.0202020202020203	4	73	-32.475143032468814	-16.68324305442754	65.24625648985388	79.83162438861515	10.084135540936465
78	79  Next Level	aespa	k-pop	2021	2023‑04‑13	52.17391304347826	85	80.82191780821918	86.95652173913044	7.608695652173913	84.375	222	49.494949494949495	17	73	-18.220011310243585	-26.360203997990627	102.8362751998845	78.58020459207923	11.987187050673501
79	80  LILAC	IU	k-pop	2021	2023‑04‑13	55.072463768115945	89	69.86301369863014	91.30434782608695	20.652173913043477	77.08333333333333	214	9.090909090909092	7	73	-32.147052718970514	-20.476845209089106	80.67495984261917	87.70734970310609	10.163355938780299
80	81  Up	Cardi B	dance pop	2021	2023‑04‑13	79.71014492753623	80	87.67123287671232	73.91304347826087	3.260869565217391	84.375	157	0.0	27	72	-26.28876315267022	-0.23396242803255873	87.12517371451261	79.53408526900934	13.41814944411356
81	82  Yours	JIN	k-pop	2021	2023‑04‑13	34.29951690821256	43	35.61643835616438	69.56521739130434	6.521739130434782	15.625	265	35.35353535353536	4	72	-37.64892372203271	-26.2051517633151	49.42963283820938	73.6711204510862	7.553929896042016
82	83  Savage	aespa	k-pop	2021	2023‑04‑13	70.53140096618357	88	68.4931506849315	95.65217391304348	23.91304347826087	68.75	238	12.121212121212121	13	72	-46.343644906479916	-21.810240207314365	77.56575282304884	102.96057883781232	12.002174439451093
83	84  Love All (with JAY-Z)	Drake	canadian hip hop	2021	2023‑04‑13	43.96135265700483	58	68.4931506849315	78.26086956521739	14.130434782608695	15.625	228	35.35353535353536	29	71	-52.300386232786465	-33.60902973300606	66.85187491351874	104.32901867092603	14.26374393879233
84	85  Something About Us	Daft Punk	electro	2001	2023‑04‑13	47.82608695652174	48	89.04109589041096	43.47826086956522	3.260869565217391	38.541666666666664	233	44.44444444444444	10	71	-24.60853020978095	-20.138874412679506	80.53236053206273	74.62681573026273	16.99945610813315
85	86  Alcohol-Free	TWICE	k-pop	2021	2023‑04‑13	46.3768115942029	91	63.013698630136986	91.30434782608695	5.434782608695652	71.875	211	5.05050505050505	6	71	-23.621010582297046	-13.860840951203519	78.12255671666036	73.35296946535034	7.2888960705927675
86	87  After School	Weeekly	k-pop	2021	2023‑04‑13	78.74396135265701	93	54.794520547945204	91.30434782608695	4.3478260869565215	76.04166666666667	205	1.0101010101010102	5	70	-33.99259269286068	-3.4366940323424835	71.86103440600165	79.42669209967451	7.940768427274532
87	88  Best Friend (feat. Doja Cat)	Saweetie	cali rap	2021	2023‑04‑13	44.927536231884055	77	83.56164383561644	82.6086956521739	5.434782608695652	40.625	156	0.0	14	70	-39.70627357554099	-17.300929372642443	75.25143934881874	93.88451707365495	12.912454089735958
88	89  In the morning	ITZY	k-pop	2021	2023‑04‑13	67.14975845410628	81	84.93150684931507	78.26086956521739	11.956521739130435	73.95833333333333	172	8.080808080808081	15	70	-31.754850470157205	-12.067775920310917	84.90412462925865	87.59264059595357	13.565181482784968
89	90  i n t e r l u d e	J. Cole	conscious hip hop	2021	2023‑04‑13	47.34299516908212	57	73.97260273972603	73.91304347826087	8.695652173913043	9.375	133	6.0606060606060606	11	70	-55.11535696452314	-21.585369590785763	58.75312986927044	103.94121192568929	14.427217191269454
90	91  STEREOTYPE	STAYC	k-pop	2021	2023‑04‑13	71.01449275362319	81	52.054794520547944	86.95652173913044	69.56521739130434	76.04166666666667	192	31.31313131313131	6	70	-57.852399817110935	-44.40365969853388	64.51921237388778	116.69116530101492	13.416604813772025
91	92  Film out	BTS	k-pop	2021	2023‑04‑13	78.74396135265701	71	36.986301369863014	73.91304347826087	33.69565217391305	31.25	215	30.303030303030305	13	69	-62.837158060654176	-26.842565394865876	45.72504978312007	104.59194160184333	12.090070222775706
92	93  To you	SEVENTEEN	k-pop	2021	2023‑04‑13	47.82608695652174	80	46.57534246575342	78.26086956521739	6.521739130434782	50.0	226	2.0202020202020203	12	69	-30.39184278761408	-11.206072036625937	57.63881819986645	69.92292790922927	6.498616299986165
93	94  Blueming	IU	k-pop	2019	2023‑04‑13	50.72463768115942	67	80.82191780821918	86.95652173913044	5.434782608695652	69.79166666666667	217	8.080808080808081	6	69	-26.812457511385443	-14.984682478447372	86.32507625390294	82.35551201412578	11.061599654977412
94	95  ASAP	STAYC	k-pop	2021	2023‑04‑13	63.28502415458937	80	72.6027397260274	82.6086956521739	18.47826086956522	32.291666666666664	194	10.1010101010101	4	69	-56.68656487447436	-22.698985274123004	65.65226716239223	109.65497026548991	14.548891423165548
95	96  SCIENTIST	TWICE	k-pop	2021	2023‑04‑13	54.106280193236714	86	76.71232876712328	82.6086956521739	11.956521739130435	66.66666666666667	195	5.05050505050505	7	69	-31.12906762683415	-15.318022391875877	79.39249252501187	84.7860107928601	11.38321271078865
96	97  Queendom	Red Velvet	k-pop	2021	2023‑04‑13	57.48792270531401	90	64.38356164383562	95.65217391304348	4.3478260869565215	52.083333333333336	182	18.181818181818183	8	69	-40.11754531617545	-19.21523416114691	77.08991042046432	91.98904094548823	10.103939559381786
97	98  N 2 Deep	Drake	canadian hip hop	2021	2023‑04‑13	43.47826086956522	43	38.35616438356164	65.21739130434783	9.782608695652174	6.25	274	5.05050505050505	33	68	-48.54273978618827	-16.93429116958748	36.25696211670006	81.69378493090524	8.589415973312638
98	99  Pretty U	SEVENTEEN	k-pop	2016	2023‑04‑13	74.39613526570048	93	56.16438356164384	86.95652173913044	6.521739130434782	90.625	207	2.0202020202020203	16	68	-23.426105907195844	-2.5825754943719534	76.20893268600237	69.14299524428321	7.14973758580444
99	100 blue	keshi	chill r&b	2020	2023‑04‑13	76.81159420289855	56	38.35616438356164	60.869565217391305	8.695652173913043	21.875	179	7.070707070707071	3	68	-51.86201954025062	-6.231296549473295	38.59490678073168	83.523961698582	10.28661898165695
100	101 Black Mamba	aespa	k-pop	2020	2023‑04‑13	42.99516908212561	92	39.726027397260275	86.95652173913044	7.608695652173913	51.041666666666664	175	6.0606060606060606	10	68	-30.59098730004031	-15.394333259636266	58.00099566240127	70.50821609483759	4.862545759861871
101	102 Solar Power	Lorde	art pop	2021	2023‑04‑13	42.028985507246375	48	68.4931506849315	60.869565217391305	31.52173913043478	90.625	193	24.242424242424242	9	67	-11.59024130525023	-23.165793018030215	79.1320681502337	62.829018670926054	10.327753600628078
